time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,522.0,,102.0,439.6455993652344,467.5938720703125,0.7817338980182248,0.7132676254792617,32.82092585688398,20.46752811390809
00:03,524.0,0.0995337292551994,102.0,439.5496215820313,467.6202392578125,0.7583108624044261,0.715726327128313,32.1181461136399,20.93759838148103
00:06,524.0,0.8103698492050171,103.0,438.8530578613281,467.20611572265625,0.7672930668973637,0.6394656763456453,32.39424600303283,20.77432033451931
00:09,504.0,0.261077344417572,98.0,438.9464416503906,466.9623107910156,0.7394257677406266,0.5813810594331897,30.95691244026702,20.841372791519262
00:12,487.0,0.5522884726524353,98.0,438.7125244140625,466.4620056152344,0.7432573267119962,0.5631649604103272,30.525157715362468,20.42150267203264
00:15,441.0,0.8577362298965454,90.0,438.2471618652344,465.7414855957031,0.7092214331760933,0.5390868174065608,28.3277795532314,19.970681939225585
00:18,469.0,0.3442249596118927,92.0,438.2302856445313,466.0852966308594,0.6710640965760177,0.4299115367253492,28.519857628579565,21.14460356375543
00:21,450.0,0.9088220000267028,90.0,437.9666748046875,465.2155456542969,0.6548221878821286,0.5252657536052127,27.62304920520677,20.877030251280903
00:24,416.0,0.6380205750465393,90.0,438.0144348144531,464.5793151855469,0.6614237754384064,0.5166793191199444,26.65284621384428,19.98996496255372
00:27,426.0,0.6015018820762634,90.0,437.4413146972656,464.396728515625,0.6395183530031063,0.3903136112859034,26.665669308418128,20.499922044332145
