time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,625.0,,120.0,303.5552062988281,333.46881103515625,0.7867357299631778,0.8737509749982993,36.58696902302623,22.584768540503564
00:03,614.0,0.0850227624177932,118.0,303.4869689941406,333.51953125,0.7823384083184076,0.884901395525325,36.0001367162984,22.422814980718865
00:06,613.0,0.0320837311446666,118.0,303.45513916015625,333.5155029296875,0.7877909461781979,0.8934449908883414,36.22752976714856,22.314082953063668
00:09,609.0,0.1575039178133011,118.0,303.37603759765625,333.3793029785156,0.7943563090310796,0.8822971824531038,36.34035628796551,22.075025757071504
00:12,607.0,0.286291092634201,116.0,303.2652282714844,333.1153259277344,0.8029638597353573,0.8990549175316036,36.56891716358189,21.79608822632845
00:15,618.0,0.214865356683731,120.0,303.1585693359375,332.9288024902344,0.8099247117045285,0.905627648780982,37.16950084757759,21.80117056698044
00:18,623.0,0.1316055059432983,118.0,303.2552185058594,332.8394775390625,0.8141191178111133,0.9380100114882314,37.39955567606705,21.717843794641265
00:21,625.0,0.2798468172550201,118.0,302.9952087402344,332.7359924316406,0.8236286123747009,0.9457098270482291,37.81243887740079,21.44455085803453
00:24,611.0,0.1663391590118408,116.0,302.83306884765625,332.6988525390625,0.8197319014904756,0.9587935088654276,37.23146965661991,21.32422827191376
00:27,607.0,0.1901731938123703,116.0,302.8451538085937,332.5090637207031,0.8291745753918509,0.9570023630475796,37.59291409152499,21.01405307542064
